id,brand,description,calories,source
309567,,Vegetable oil (1 cup),2016.0,usda
309568,,Vegetable oil (1 tablespoon),126.0,usda
309570,,Almond oil (1 cup),1980.2,usda
309571,,Almond oil (1 tablespoon),123.8,usda
309573,,Coconut oil (1 cup),2004.8,usda
309574,,Coconut oil (1 tablespoon),125.3,usda
309576,,Corn oil (1 cup),2016.0,usda
309577,,Corn oil (1 tablespoon),126.0,usda
309579,,Cottonseed oil (1 cup),1980.2,usda
309580,,Cottonseed oil (1 tablespoon),123.8,usda
309582,,Flaxseed oil (1 cup),1980.2,usda
309583,,Flaxseed oil (1 tablespoon),123.8,usda
309585,,Olive oil (1 cup),2016.0,usda
309586,,Olive oil (1 tablespoon),126.0,usda
309588,,Peanut oil (1 cup),2016.0,usda
309589,,Peanut oil (1 tablespoon),126.0,usda
309591,,Canola oil (1 cup),2016.0,usda
309592,,Canola oil (1 tablespoon),126.0,usda
309594,,Safflower oil (1 cup),2016.0,usda
309595,,Safflower oil (1 tablespoon),126.0,usda
309597,,Sesame oil (1 cup),1980.2,usda
309598,,Sesame oil (1 tablespoon),123.8,usda
309600,,Soybean oil (1 cup),2016.0,usda
309601,,Soybean oil (1 tablespoon),126.0,usda
309603,,Sunflower oil (1 cup),2016.0,usda
309604,,Sunflower oil (1 tablespoon),126.0,usda
309606,,Walnut oil (1 cup),1980.2,usda
309607,,Walnut oil (1 tablespoon),123.8,usda
309609,,Wheat germ oil (1 cup),1980.2,usda
309610,,Wheat germ oil (1 tablespoon),123.8,usda
309655,,"Mayonnaise, regular (1 cup)",1496.0,usda
309656,,"Mayonnaise, regular (1 tablespoon)",93.8,usda
309657,,"Mayonnaise, regular (1 packet)",81.6,usda
309659,,"Mayonnaise, regular (1 dipping-size container)",190.4,usda
309663,,Vegan mayonnaise (1 cup),522.0,usda
309664,,Vegan mayonnaise (1 tablespoon),32.7,usda
309666,,Vegan mayonnaise (1 dipping-size container),65.0,usda
309736,,"Mayonnaise, light (1 cup)",595.0,usda
309737,,"Mayonnaise, light (1 tablespoon)",37.1,usda
309739,,"Mayonnaise, light (1 dipping-size container)",66.6,usda
309811,,"Mayonnaise, fat free (1 cup)",163.8,usda
309812,,"Mayonnaise, fat free (1 tablespoon)",10.2,usda
309875,,Sugar (1 cup),802.0,usda
309876,,Sugar (1 teaspoon),16.8,usda
309877,,Sugar (1 individual packet),14.0,usda
309879,,Sugar (1 cube),9.2,usda
309881,,"Sugar, white, granulated or lump (1 cup)",802.0,usda
309882,,"Sugar, white, granulated or lump (1 teaspoon)",16.8,usda
309883,,"Sugar, white, granulated or lump (1 individual packet)",14.0,usda
309885,,"Sugar, white, granulated or lump (1 cube)",9.2,usda
309887,,"Sugar, white, confectioner's, powdered (1 cup)",466.8,usda
309888,,"Sugar, white, confectioner's, powdered (1 teaspoon)",9.7,usda
309890,,"Sugar, brown (1 cup)",836.0,usda
309891,,"Sugar, brown (1 teaspoon)",17.5,usda
309894,,"Sugar, cinnamon (1 cup)",780.0,usda
309895,,"Sugar, cinnamon (1 teaspoon)",16.4,usda
309901,,"Sugar substitute, sucralose, powder (1 individual packet)",3.4,usda
309902,,"Sugar substitute, sucralose, powder (1 teaspoon)",1.7,usda
309903,,"Sugar substitute, sucralose, powder (1 tablet)",0.3,usda
309906,,"Sugar substitute, stevia, powder (1 individual packet)",0.0,usda
309907,,"Sugar substitute, stevia, powder (1 teaspoon)",0.0,usda
309908,,"Sugar substitute, stevia, powder (1 tablet)",0.0,usda
309911,,"Sugar substitute, stevia, liquid (1 teaspoon)",2.6,usda
309912,,"Sugar substitute, stevia, liquid (1 drop)",0.1,usda
309915,,"Sugar substitute, monk fruit, powder (1 individual packet)",0.0,usda
309916,,"Sugar substitute, monk fruit, powder (1 teaspoon)",0.0,usda
309919,,"Sugar substitute, powder (1 individual packet)",2.8,usda
309920,,"Sugar substitute, powder (1 teaspoon)",14.0,usda
309921,,"Sugar substitute, powder (1 tablet)",0.3,usda
309924,,"Sugar substitute, liquid (1 teaspoon)",2.6,usda
309925,,"Sugar substitute, liquid (1 drop)",0.1,usda
309928,,"Sugar substitute, saccharin, powder (1 individual packet)",3.6,usda
309929,,"Sugar substitute, saccharin, powder (1 teaspoon)",11.9,usda
309930,,"Sugar substitute, saccharin, powder (1 tablet (1/2 grain))",0.072,usda
309933,,"Sugar substitute, saccharin, liquid (1 teaspoon)",0.4,usda
309934,,"Sugar substitute, saccharin, liquid (1 drop)",0.0,usda
309937,,"Sugar substitute, aspartame, powder (1 individual packet)",3.7,usda
309938,,"Sugar substitute, aspartame, powder (1 teaspoon)",12.8,usda
309939,,"Sugar substitute, aspartame, powder (1 tablet)",0.4,usda
309975,,Honey (1 tablespoon),60.8,usda
309976,,Honey (1 single serving container),42.6,usda
309977,,Honey (1 cup),972.8,usda
309981,,Agave liquid sweetener (1 tablespoon),62.0,usda
309984,,Molasses (1 cup),928.0,usda
309985,,Molasses (1 tablespoon),58.0,usda
309987,,"Topping, butterscotch or caramel (1 cup)",691.2,usda
309988,,"Topping, butterscotch or caramel (1 tablespoon)",43.2,usda
309990,,"Topping, chocolate (1 cup)",1120.0,usda
309991,,"Topping, chocolate (1 tablespoon)",70.0,usda
309993,,"Topping, fruit (1 cup)",812.8,usda
309994,,"Topping, fruit (1 tablespoon)",50.8,usda
309996,,"Topping, marshmallow (1 cup)",305.9,usda
309997,,"Topping, marshmallow (1 tablespoon)",19.3,usda
310033,,Jam or jelly (1 tablespoon),52.2,usda
310034,,Jam or jelly (1 individual packet),36.5,usda
310037,,Jelly (1 tablespoon),53.2,usda
310038,,Jelly (1 individual packet),37.2,usda
310041,,Jam (1 tablespoon),55.6,usda
310042,,Jam (1 individual packet),38.9,usda
310045,,Fruit butter (1 tablespoon),34.6,usda
310048,,Marmalade (1 tablespoon),49.2,usda
310049,,Marmalade (1 individual packet),34.4,usda
310052,,"Jam or jelly, sugar free (1 tablespoon)",24.2,usda
310053,,"Jam or jelly, sugar free (1 individual packet)",16.9,usda
310056,,"Jam or jelly, reduced sugar (1 tablespoon)",30.2,usda
310057,,"Jam or jelly, reduced sugar (1 individual packet)",21.1,usda
310064,,Guava paste (1 tablespoon),58.4,usda
310065,,Guava paste (1 cubic inch),61.3,usda
310066,,Guava paste (1 medium piece),93.4,usda
310067,,Guava paste (1 small piece),46.7,usda
310069,,Sweet potato paste (1 tablespoon),61.0,usda
310070,,Sweet potato paste (1 cubic inch),67.1,usda
310095,,Yokan (1 oz),37.7055,usda
310097,,Haupia (1 cup),583.6,usda
310098,,Haupia (1 piece),63.0,usda
310100,,Italian Ice (1 cup),166.4,usda
310101,,Italian Ice (1 individual container),166.4,usda
310103,,"Italian Ice, no sugar added (1 cup)",31.2,usda
310104,,"Italian Ice, no sugar added (1 individual container)",31.2,usda
310106,,Popsicle (1 single stick),39.5,usda
310108,,Popsicle (1 single stick),39.5,usda
310109,,Popsicle (1 double stick),79.0,usda
310110,,Popsicle (1 miniature popsicle),11.9,usda
310111,,Popsicle (1 push up),39.5,usda
310112,,Popsicle (1 fl oz),23.7,usda
310114,,"Popsicle, no sugar added (1 single stick)",12.0,usda
310115,,"Popsicle, no sugar added (1 fl oz)",7.2,usda
310117,,Freezer pop (1 freezer pop),39.5,usda
310118,,Freezer pop (1 fl oz),23.7,usda
310120,,Snow cone (1 cup),166.4,usda
310121,,Snow cone (1 snow cone),256.0,usda
310122,,Snow cone (1 fl oz),38.4,usda
310124,,"Snow cone, no sugar added (1 cup)",31.2,usda
310125,,"Snow cone, no sugar added (1 snow cone)",48.0,usda
310126,,"Snow cone, no sugar added (1 fl oz)",7.2,usda
310189,,Chocolate chips (1 piece),4.8,usda
310190,,Chocolate chips (1 cup),1080.0,usda
310314,,"Ladoo, round ball (1 piece)",246.6,usda
310373,,Cough drops (1 piece),19.7,usda
310426,,Chewing gum (1 piece),18.0,usda
310427,,Chewing gum (1 stick),18.0,usda
310429,,"Chewing gum, sugar free (1 piece)",13.4,usda
310430,,"Chewing gum, sugar free (1 stick)",13.4,usda
310432,,Coffee (1 fl oz),0.3,usda
310433,,Coffee (1 cup (8 fl oz)),2.4,usda
310434,,Coffee (1 small),3.6,usda
310435,,Coffee (1 medium),4.8,usda
310436,,Coffee (1 large),6.0,usda
310437,,"Coffee (1 small pot (20 FO, 4 servings))",6.0,usda
310438,,"Coffee (1 large pot (60 FO, 12 servings))",18.0,usda
310440,,Coffee (1 fl oz),0.3,usda
310441,,Coffee (1 cup (8 fl oz)),2.4,usda
310442,,Coffee (1 small),3.6,usda
310443,,Coffee (1 medium),4.8,usda
310444,,Coffee (1 large),6.0,usda
310445,,"Coffee (1 small pot (20 FO, 4 servings))",6.0,usda
310446,,"Coffee (1 large pot (60 FO, 12 servings))",18.0,usda
310448,,"Coffee, brewed (1 fl oz)",0.3,usda
310449,,"Coffee, brewed (1 cup (8 fl oz))",2.4,usda
310450,,"Coffee, brewed (1 small)",3.6,usda
310451,,"Coffee, brewed (1 medium)",4.8,usda
310452,,"Coffee, brewed (1 large)",6.0,usda
310453,,"Coffee, brewed (1 small pot (20 FO, 4 servings))",6.0,usda
310454,,"Coffee, brewed (1 large pot (60 FO, 12 servings))",18.0,usda
310464,,"Coffee, Turkish (1 fl oz)",8.4,usda
310466,,"Coffee, Turkish (1 cup (8 fl oz))",67.0,usda
310467,,"Coffee, espresso (1 fl oz)",2.7,usda
310468,,"Coffee, espresso (1 espresso cup (2 fl oz))",5.4,usda
310470,,"Coffee, espresso, decaffeinated (1 fl oz)",2.7,usda
310471,,"Coffee, espresso, decaffeinated (1 espresso cup (2 fl oz))",5.4,usda
310481,,"Coffee, Cuban (1 fl oz)",10.5,usda
310483,,"Coffee, Cuban (1 cup (8 fl oz))",84.3,usda
310484,,"Coffee, macchiato (1 fl oz)",6.9,usda
310485,,"Coffee, macchiato (1 espresso cup (2 fl oz))",13.8,usda
310490,,"Coffee, cafe con leche (1 fl oz)",12.4,usda
310491,,"Coffee, cafe con leche (1 cup (8 fl oz))",99.2,usda
310493,,"Coffee, cafe con leche, decaffeinated (1 fl oz)",12.4,usda
310494,,"Coffee, cafe con leche, decaffeinated (1 cup (8 fl oz))",99.2,usda
310496,,"Coffee, Latte (1 fl oz)",12.9,usda
310497,,"Coffee, Latte (1 cup (8 fl oz))",103.2,usda
310498,,"Coffee, Latte (1 small)",154.8,usda
310499,,"Coffee, Latte (1 medium)",206.4,usda
310500,,"Coffee, Latte (1 large)",258.0,usda
310502,,"Coffee, Latte, nonfat (1 fl oz)",9.0,usda
310503,,"Coffee, Latte, nonfat (1 cup (8 fl oz))",72.0,usda
310504,,"Coffee, Latte, nonfat (1 small)",108.0,usda
310505,,"Coffee, Latte, nonfat (1 medium)",144.0,usda
310506,,"Coffee, Latte, nonfat (1 large)",180.0,usda
310532,,"Coffee, Latte, decaffeinated (1 fl oz)",12.9,usda
310533,,"Coffee, Latte, decaffeinated (1 cup (8 fl oz))",103.2,usda
310534,,"Coffee, Latte, decaffeinated (1 small)",154.8,usda
310535,,"Coffee, Latte, decaffeinated (1 medium)",206.4,usda
310536,,"Coffee, Latte, decaffeinated (1 large)",258.0,usda
310538,,"Coffee, Latte, decaffeinated, nonfat (1 fl oz)",9.0,usda
310539,,"Coffee, Latte, decaffeinated, nonfat (1 cup (8 fl oz))",72.0,usda
310540,,"Coffee, Latte, decaffeinated, nonfat (1 small)",108.0,usda
310541,,"Coffee, Latte, decaffeinated, nonfat (1 medium)",144.0,usda
310542,,"Coffee, Latte, decaffeinated, nonfat (1 large)",180.0,usda
310568,,Frozen coffee drink (1 fl oz),21.1,usda
310569,,Frozen coffee drink (1 cup (8 fl oz)),168.6,usda
310570,,Frozen coffee drink (1 small),253.0,usda
310571,,Frozen coffee drink (1 medium),337.3,usda
310572,,Frozen coffee drink (1 large),421.6,usda
310574,,"Frozen coffee drink, nonfat (1 fl oz)",18.9,usda
310575,,"Frozen coffee drink, nonfat (1 cup (8 fl oz))",151.3,usda
310576,,"Frozen coffee drink, nonfat (1 small)",226.9,usda
310577,,"Frozen coffee drink, nonfat (1 medium)",302.6,usda
310578,,"Frozen coffee drink, nonfat (1 large)",378.2,usda
310604,,"Frozen coffee drink, decaffeinated (1 fl oz)",21.1,usda
310605,,"Frozen coffee drink, decaffeinated (1 cup (8 fl oz))",168.6,usda
310606,,"Frozen coffee drink, decaffeinated (1 small)",253.0,usda
310607,,"Frozen coffee drink, decaffeinated (1 medium)",337.3,usda
310608,,"Frozen coffee drink, decaffeinated (1 large)",421.6,usda
310610,,"Frozen coffee drink, decaffeinated, nonfat (1 fl oz)",18.9,usda
310611,,"Frozen coffee drink, decaffeinated, nonfat (1 cup (8 fl oz))",151.3,usda
310612,,"Frozen coffee drink, decaffeinated, nonfat (1 small)",226.9,usda
310613,,"Frozen coffee drink, decaffeinated, nonfat (1 medium)",302.6,usda
310614,,"Frozen coffee drink, decaffeinated, nonfat (1 large)",378.2,usda
310640,,"Coffee, Cafe Mocha (1 fl oz)",19.8,usda
310641,,"Coffee, Cafe Mocha (1 cup (8 fl oz))",158.7,usda
310642,,"Coffee, Cafe Mocha (1 small)",238.1,usda
310643,,"Coffee, Cafe Mocha (1 medium)",317.4,usda
310644,,"Coffee, Cafe Mocha (1 large)",396.8,usda
310646,,"Coffee, Cafe Mocha, nonfat (1 fl oz)",16.1,usda
310647,,"Coffee, Cafe Mocha, nonfat (1 cup (8 fl oz))",129.0,usda
310648,,"Coffee, Cafe Mocha, nonfat (1 small)",193.4,usda
310649,,"Coffee, Cafe Mocha, nonfat (1 medium)",257.9,usda
310650,,"Coffee, Cafe Mocha, nonfat (1 large)",322.4,usda
310658,,"Coffee, Cafe Mocha, decaffeinated (1 fl oz)",19.8,usda
310659,,"Coffee, Cafe Mocha, decaffeinated (1 cup (8 fl oz))",158.7,usda
310660,,"Coffee, Cafe Mocha, decaffeinated (1 small)",238.1,usda
310661,,"Coffee, Cafe Mocha, decaffeinated (1 medium)",317.4,usda
310662,,"Coffee, Cafe Mocha, decaffeinated (1 large)",396.8,usda
310664,,"Coffee, Cafe Mocha, decaffeinated, nonfat (1 fl oz)",16.1,usda
310665,,"Coffee, Cafe Mocha, decaffeinated, nonfat (1 cup (8 fl oz))",129.0,usda
310666,,"Coffee, Cafe Mocha, decaffeinated, nonfat (1 small)",193.4,usda
310667,,"Coffee, Cafe Mocha, decaffeinated, nonfat (1 medium)",257.9,usda
310668,,"Coffee, Cafe Mocha, decaffeinated, nonfat (1 large)",322.4,usda
310676,,Frozen mocha coffee drink (1 fl oz),20.5,usda
310677,,Frozen mocha coffee drink (1 cup (8 fl oz)),163.7,usda
310678,,Frozen mocha coffee drink (1 small),245.5,usda
310679,,Frozen mocha coffee drink (1 medium),327.4,usda
310680,,Frozen mocha coffee drink (1 large),409.2,usda
310682,,"Frozen mocha coffee drink, nonfat (1 fl oz)",18.3,usda
310683,,"Frozen mocha coffee drink, nonfat (1 cup (8 fl oz))",146.3,usda
310684,,"Frozen mocha coffee drink, nonfat (1 small)",219.5,usda
310685,,"Frozen mocha coffee drink, nonfat (1 medium)",292.6,usda
310686,,"Frozen mocha coffee drink, nonfat (1 large)",365.8,usda
310712,,"Frozen mocha coffee drink, decaffeinated (1 fl oz)",20.8,usda
310713,,"Frozen mocha coffee drink, decaffeinated (1 cup (8 fl oz))",166.2,usda
310714,,"Frozen mocha coffee drink, decaffeinated (1 small)",249.2,usda
310715,,"Frozen mocha coffee drink, decaffeinated (1 medium)",332.3,usda
310716,,"Frozen mocha coffee drink, decaffeinated (1 large)",415.4,usda
310718,,"Frozen mocha coffee drink, decaffeinated, nonfat (1 fl oz)",18.3,usda
310719,,"Frozen mocha coffee drink, decaffeinated, nonfat (1 cup (8 fl oz))",146.3,usda
310720,,"Frozen mocha coffee drink, decaffeinated, nonfat (1 small)",219.5,usda
310721,,"Frozen mocha coffee drink, decaffeinated, nonfat (1 medium)",292.6,usda
310722,,"Frozen mocha coffee drink, decaffeinated, nonfat (1 large)",365.8,usda
310748,,"Iced Coffee, brewed (1 fl oz)",0.3,usda
310749,,"Iced Coffee, brewed (1 cup (8 fl oz))",2.4,usda
310750,,"Iced Coffee, brewed (1 small)",3.6,usda
310751,,"Iced Coffee, brewed (1 medium)",4.8,usda
310752,,"Iced Coffee, brewed (1 large)",6.0,usda
310754,,"Iced Coffee, brewed, decaffeinated (1 fl oz)",0.0,usda
310755,,"Iced Coffee, brewed, decaffeinated (1 cup (8 fl oz))",0.0,usda
310756,,"Iced Coffee, brewed, decaffeinated (1 small)",0.0,usda
310757,,"Iced Coffee, brewed, decaffeinated (1 medium)",0.0,usda
310758,,"Iced Coffee, brewed, decaffeinated (1 large)",0.0,usda
310766,,"Coffee, Iced Latte (1 fl oz)",8.1,usda
310767,,"Coffee, Iced Latte (1 cup (8 fl oz))",64.8,usda
310768,,"Coffee, Iced Latte (1 small)",97.2,usda
310769,,"Coffee, Iced Latte (1 medium)",129.6,usda
310770,,"Coffee, Iced Latte (1 large)",162.0,usda
310772,,"Coffee, Iced Latte, nonfat (1 fl oz)",5.7,usda
310773,,"Coffee, Iced Latte, nonfat (1 cup (8 fl oz))",45.6,usda
310774,,"Coffee, Iced Latte, nonfat (1 small)",68.4,usda
310775,,"Coffee, Iced Latte, nonfat (1 medium)",91.2,usda
310776,,"Coffee, Iced Latte, nonfat (1 large)",114.0,usda
310802,,"Coffee, Iced Latte, decaffeinated (1 fl oz)",8.1,usda
310803,,"Coffee, Iced Latte, decaffeinated (1 cup (8 fl oz))",64.8,usda
310804,,"Coffee, Iced Latte, decaffeinated (1 small)",97.2,usda
310805,,"Coffee, Iced Latte, decaffeinated (1 medium)",129.6,usda
310806,,"Coffee, Iced Latte, decaffeinated (1 large)",162.0,usda
310808,,"Coffee, Iced Latte, decaffeinated, nonfat (1 fl oz)",5.7,usda
310809,,"Coffee, Iced Latte, decaffeinated, nonfat (1 cup (8 fl oz))",45.6,usda
310810,,"Coffee, Iced Latte, decaffeinated, nonfat (1 small)",68.4,usda
310811,,"Coffee, Iced Latte, decaffeinated, nonfat (1 medium)",91.2,usda
310812,,"Coffee, Iced Latte, decaffeinated, nonfat (1 large)",114.0,usda
310838,,"Coffee, Iced Cafe Mocha (1 fl oz)",15.5,usda
310839,,"Coffee, Iced Cafe Mocha (1 cup (8 fl oz))",124.0,usda
310840,,"Coffee, Iced Cafe Mocha (1 small)",186.0,usda
310841,,"Coffee, Iced Cafe Mocha (1 medium)",248.0,usda
310842,,"Coffee, Iced Cafe Mocha (1 large)",310.0,usda
310844,,"Coffee, Iced Cafe Mocha, nonfat (1 fl oz)",13.3,usda
310845,,"Coffee, Iced Cafe Mocha, nonfat (1 cup (8 fl oz))",106.6,usda
310846,,"Coffee, Iced Cafe Mocha, nonfat (1 small)",160.0,usda
310847,,"Coffee, Iced Cafe Mocha, nonfat (1 medium)",213.3,usda
310848,,"Coffee, Iced Cafe Mocha, nonfat (1 large)",266.6,usda
310856,,"Coffee, Iced Cafe Mocha, decaffeinated (1 fl oz)",15.8,usda
310857,,"Coffee, Iced Cafe Mocha, decaffeinated (1 cup (8 fl oz))",126.5,usda
310858,,"Coffee, Iced Cafe Mocha, decaffeinated (1 small)",189.7,usda
310859,,"Coffee, Iced Cafe Mocha, decaffeinated (1 medium)",253.0,usda
310860,,"Coffee, Iced Cafe Mocha, decaffeinated (1 large)",316.2,usda
310862,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat (1 fl oz)",13.3,usda
310863,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat (1 cup (8 fl oz))",106.6,usda
310864,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat (1 small)",160.0,usda
310865,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat (1 medium)",213.3,usda
310866,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat (1 large)",266.6,usda
310874,,"Coffee, instant, reconstituted (1 fl oz)",0.9,usda
310876,,"Coffee, instant, reconstituted (1 cup (8 fl oz))",7.2,usda
310877,,"Coffee, instant, 50% less caffeine, reconstituted (1 fl oz)",0.9,usda
310879,,"Coffee, instant, 50% less caffeine, reconstituted (1 cup (8 fl oz))",7.2,usda
310880,,"Coffee, decaffeinated (1 fl oz)",0.0,usda
310881,,"Coffee, decaffeinated (1 cup (8 fl oz))",0.0,usda
310882,,"Coffee, decaffeinated (1 small)",0.0,usda
310883,,"Coffee, decaffeinated (1 medium)",0.0,usda
310884,,"Coffee, decaffeinated (1 large)",0.0,usda
310885,,"Coffee, decaffeinated (1 small pot (20 FO, 4 servings))",0.0,usda
310886,,"Coffee, decaffeinated (1 large pot (60 FO, 12 servings))",0.0,usda
310888,,"Coffee, brewed, decaffeinated (1 fl oz)",0.0,usda
310889,,"Coffee, brewed, decaffeinated (1 cup (8 fl oz))",0.0,usda
310890,,"Coffee, brewed, decaffeinated (1 small)",0.0,usda
310891,,"Coffee, brewed, decaffeinated (1 medium)",0.0,usda
310892,,"Coffee, brewed, decaffeinated (1 large)",0.0,usda
310893,,"Coffee, brewed, decaffeinated (1 small pot (20 FO, 4 servings))",0.0,usda
310894,,"Coffee, brewed, decaffeinated (1 large pot (60 FO, 12 servings))",0.0,usda
310896,,"Coffee, instant, decaffeinated, reconstituted (1 fl oz)",0.9,usda
310898,,"Coffee, instant, decaffeinated, reconstituted (1 cup (8 fl oz))",7.2,usda
310929,,"Coffee, pre-lightened (1 fl oz)",4.2,usda
310931,,"Coffee, pre-lightened (1 cup (8 fl oz))",33.6,usda
310932,,"Coffee, decaffeinated, pre-lightened (1 fl oz)",4.2,usda
310933,,"Coffee, decaffeinated, pre-lightened (1 cup (8 fl oz))",33.6,usda
310953,,"Coffee, Cappuccino (1 fl oz)",8.1,usda
310955,,"Coffee, Cappuccino (1 cup (8 fl oz))",64.8,usda
310956,,"Coffee, Cappuccino (1 small)",97.2,usda
310957,,"Coffee, Cappuccino (1 medium)",129.6,usda
310958,,"Coffee, Cappuccino (1 large)",162.0,usda
310959,,"Coffee, Cappuccino, nonfat (1 fl oz)",5.7,usda
310960,,"Coffee, Cappuccino, nonfat (1 cup (8 fl oz))",45.6,usda
310961,,"Coffee, Cappuccino, nonfat (1 small)",68.4,usda
310962,,"Coffee, Cappuccino, nonfat (1 medium)",91.2,usda
310963,,"Coffee, Cappuccino, nonfat (1 large)",114.0,usda
310971,,"Coffee, Cappuccino, decaffeinated (1 fl oz)",8.1,usda
310973,,"Coffee, Cappuccino, decaffeinated (1 cup (8 fl oz))",64.8,usda
310974,,"Coffee, Cappuccino, decaffeinated (1 small)",97.2,usda
310975,,"Coffee, Cappuccino, decaffeinated (1 medium)",129.6,usda
310976,,"Coffee, Cappuccino, decaffeinated (1 large)",162.0,usda
310977,,"Coffee, Cappuccino, decaffeinated, nonfat (1 fl oz)",5.7,usda
310978,,"Coffee, Cappuccino, decaffeinated, nonfat (1 cup (8 fl oz))",45.6,usda
310979,,"Coffee, Cappuccino, decaffeinated, nonfat (1 small)",68.4,usda
310980,,"Coffee, Cappuccino, decaffeinated, nonfat (1 medium)",91.2,usda
310981,,"Coffee, Cappuccino, decaffeinated, nonfat (1 large)",114.0,usda
310989,,"Coffee, bottled/canned (1 fl oz)",22.0,usda
310990,,"Coffee, bottled/canned (1 bottle/can (6.5 fl oz))",143.4,usda
310991,,"Coffee, bottled/canned (1 bottle/can (9.5 fl oz))",209.5,usda
310992,,"Coffee, bottled/canned (1 bottle/can (11 fl oz))",242.1,usda
310993,,"Coffee, bottled/canned (1 bottle/can (15 fl oz))",330.2,usda
310995,,"Coffee, bottled/canned, light (1 fl oz)",10.5,usda
310996,,"Coffee, bottled/canned, light (1 bottle/can (6.5 fl oz))",68.3,usda
310997,,"Coffee, bottled/canned, light (1 bottle/can (9.5 fl oz))",99.8,usda
310998,,"Coffee, bottled/canned, light (1 bottle/can (11 fl oz))",115.5,usda
310999,,"Coffee, bottled/canned, light (1 bottle/can (15 fl oz))",157.5,usda
311001,,"Coffee, instant, not reconstituted (1 teaspoon, dry)",3.2,usda
311003,,"Coffee, instant, decaffeinated, not reconstituted (1 teaspoon, dry)",3.2,usda
311013,,Coffee substitute (1 fl oz),1.8,usda
311015,,Coffee substitute (1 cup (8 fl oz)),14.4,usda
311016,,Chicory beverage (1 fl oz),2.1,usda
311018,,Chicory beverage (1 cup (8 fl oz)),16.8,usda
311019,,"Tea, hot, leaf, black (1 fl oz)",0.3,usda
311021,,"Tea, hot, leaf, black (1 cup)",2.4,usda
311022,,"Tea, hot, leaf, black (1 small)",3.6,usda
311023,,"Tea, hot, leaf, black (1 medium)",4.8,usda
311024,,"Tea, hot, leaf, black (1 large)",6.0,usda
311025,,"Tea, hot, leaf, black, decaffeinated (1 fl oz)",0.3,usda
311027,,"Tea, hot, leaf, black, decaffeinated (1 cup)",2.4,usda
311028,,"Tea, hot, leaf, black, decaffeinated (1 small)",3.6,usda
311029,,"Tea, hot, leaf, black, decaffeinated (1 medium)",4.8,usda
311030,,"Tea, hot, leaf, black, decaffeinated (1 large)",6.0,usda
311031,,"Tea, hot, leaf, green (1 fl oz)",0.3,usda
311032,,"Tea, hot, leaf, green (1 cup)",2.4,usda
311033,,"Tea, hot, leaf, green (1 small)",3.6,usda
311034,,"Tea, hot, leaf, green (1 medium)",4.8,usda
311035,,"Tea, hot, leaf, green (1 large)",6.0,usda
311037,,"Tea, hot, leaf, green, decaffeinated (1 fl oz)",0.0,usda
311038,,"Tea, hot, leaf, green, decaffeinated (1 cup)",0.0,usda
311039,,"Tea, hot, leaf, green, decaffeinated (1 small)",0.0,usda
311040,,"Tea, hot, leaf, green, decaffeinated (1 medium)",0.0,usda
311041,,"Tea, hot, leaf, green, decaffeinated (1 large)",0.0,usda
311043,,"Tea, hot, leaf, oolong (1 fl oz)",0.3,usda
311044,,"Tea, hot, leaf, oolong (1 cup)",2.4,usda
311045,,"Tea, hot, leaf, oolong (1 small)",3.6,usda
311046,,"Tea, hot, leaf, oolong (1 medium)",4.8,usda
311047,,"Tea, hot, leaf, oolong (1 large)",6.0,usda
311050,,"Tea, iced, instant, black, unsweetened (1 fl oz (no ice))",0.3,usda
311051,,"Tea, iced, instant, black, unsweetened (1 fl oz (with ice))",0.2,usda
311052,,"Tea, iced, instant, black, unsweetened (1 fl oz (NFS))",0.3,usda
311070,,"Tea, iced, instant, black, decaffeinated, unsweetened (1 fl oz (no ice))",0.3,usda
311071,,"Tea, iced, instant, black, decaffeinated, unsweetened (1 fl oz (with ice))",0.2,usda
311072,,"Tea, iced, instant, black, decaffeinated, unsweetened (1 fl oz (NFS))",0.3,usda
311073,,"Tea, iced, instant, green, unsweetened (1 fl oz (no ice))",0.0,usda
311074,,"Tea, iced, instant, green, unsweetened (1 fl oz (with ice))",0.0,usda
311075,,"Tea, iced, instant, green, unsweetened (1 fl oz (NFS))",0.0,usda
311085,,"Tea, hot, herbal (1 fl oz)",0.3,usda
311087,,"Tea, hot, herbal (1 cup)",2.4,usda
311088,,"Tea, hot, herbal (1 small)",3.6,usda
311089,,"Tea, hot, herbal (1 medium)",4.8,usda
311090,,"Tea, hot, herbal (1 large)",6.0,usda
311091,,"Tea, hot, hibiscus (1 fl oz)",0.0,usda
311092,,"Tea, hot, hibiscus (1 cup)",0.0,usda
311094,,"Tea, hot, hibiscus (1 small)",0.0,usda
311095,,"Tea, hot, hibiscus (1 medium)",0.0,usda
311096,,"Tea, hot, hibiscus (1 large)",0.0,usda
311097,,Corn beverage (1 fl oz),13.2,usda
311099,,Corn beverage (1 cup),105.6,usda
311100,,"Tea, hot, chamomile (1 fl oz)",0.3,usda
311102,,"Tea, hot, chamomile (1 cup)",2.4,usda
311103,,"Tea, hot, chamomile (1 small)",3.6,usda
311104,,"Tea, hot, chamomile (1 medium)",4.8,usda
